states,year,quarter,brand,user_counts,percentage,district,registered_user_counts,trans_type,trans_counts,amount
andhra-pradesh,2021,3,Lenovo,245241.0,0.011644928194808,,,,,
andhra-pradesh,2021,3,Others,1286102.0,0.061068766809791,,,,,
andhra-pradesh,2021,4,Xiaomi,5518238.0,0.245374666909807,,,,,
andhra-pradesh,2021,4,Vivo,4381023.0,0.194807121285672,,,,,
andhra-pradesh,2021,4,Samsung,4017419.0,0.178639059961192,,,,,
andhra-pradesh,2021,4,Oppo,2580845.0,0.114760179285641,,,,,
andhra-pradesh,2021,4,Realme,2528884.0,0.112449674905928,,,,,
andhra-pradesh,2021,4,Apple,544986.0,0.024233416213745,,,,,
andhra-pradesh,2021,4,OnePlus,525373.0,0.023361302082006,,,,,
andhra-pradesh,2021,4,Motorola,474422.0,0.021095708489681,,,,,
andhra-pradesh,2021,4,Huawei,409934.0,0.018228176947968,,,,,
andhra-pradesh,2021,4,Lenovo,224391.0,0.009977798507885,,,,,
andhra-pradesh,2021,4,Others,1283514.0,0.057072895410468,,,,,
andhra-pradesh,2022,1,Xiaomi,5743382.0,0.240732408244111,,,,,
andhra-pradesh,2022,1,Vivo,4772765.0,0.200049241445755,,,,,
andhra-pradesh,2022,1,Samsung,4124296.0,0.172868826832614,,,,,
andhra-pradesh,2022,1,Realme,2864092.0,0.120047693953265,,,,,
andhra-pradesh,2022,1,Oppo,2780974.0,0.116563823942802,,,,,
andhra-pradesh,2022,1,Apple,594003.0,0.024897485957616,,,,,
andhra-pradesh,2022,1,OnePlus,580737.0,0.024341444912851,,,,,
andhra-pradesh,2022,1,Motorola,463652.0,0.019433856662711,,,,,
andhra-pradesh,2022,1,Huawei,401477.0,0.016827807216135,,,,,
andhra-pradesh,2022,1,Lenovo,222586.0,0.00932963606137,,,,,
andhra-pradesh,2022,1,Others,1309987.0,0.054907774770767,,,,,
arunachal-pradesh,2018,1,Xiaomi,5212.0,0.242474994184694,,,,,
arunachal-pradesh,2018,1,Samsung,4354.0,0.202558734589439,,,,,
arunachal-pradesh,2018,1,Vivo,3523.0,0.163898581065364,,,,,
arunachal-pradesh,2018,1,Oppo,2608.0,0.121330541986508,,,,,
arunachal-pradesh,2018,1,Realme,1297.0,0.060339613863689,,,,,
arunachal-pradesh,2018,1,Apple,628.0,0.029216096766689,,,,,
arunachal-pradesh,2018,1,Gionee,563.0,0.026192137706443,,,,,
arunachal-pradesh,2018,1,Lenovo,420.0,0.0195394277739,,,,,
arunachal-pradesh,2018,1,OnePlus,403.0,0.018748546173528,,,,,
arunachal-pradesh,2018,1,Motorola,343.0,0.015957199348685,,,,,
arunachal-pradesh,2018,1,Others,2144.0,0.099744126541056,,,,,
arunachal-pradesh,2018,2,Xiaomi,8058.0,0.245050634066234,,,,,
arunachal-pradesh,2018,2,Samsung,6633.0,0.20171517197336,,,,,
arunachal-pradesh,2018,2,Vivo,5591.0,0.170027065657026,,,,,
arunachal-pradesh,2018,2,Oppo,4204.0,0.127847215886628,,,,,
arunachal-pradesh,2018,2,Realme,1943.0,0.059088282699267,,,,,
arunachal-pradesh,2018,2,Apple,869.0,0.026427029164005,,,,,
arunachal-pradesh,2018,2,Gionee,730.0,0.022199920931788,,,,,
arunachal-pradesh,2018,2,Lenovo,581.0,0.017668704193656,,,,,
arunachal-pradesh,2018,2,OnePlus,554.0,0.016847611227686,,,,,
arunachal-pradesh,2018,2,Motorola,514.0,0.015631177204026,,,,,
arunachal-pradesh,2018,2,Others,3206.0,0.09749718699632,,,,,
arunachal-pradesh,2018,3,Xiaomi,11250.0,0.244980619311005,,,,,
arunachal-pradesh,2018,3,Samsung,9307.0,0.202669744349113,,,,,
arunachal-pradesh,2018,3,Vivo,8226.0,0.179129828840207,,,,,
arunachal-pradesh,2018,3,Oppo,5992.0,0.130482121858804,,,,,
arunachal-pradesh,2018,3,Realme,2676.0,0.058272723313444,,,,,
arunachal-pradesh,2018,3,Apple,1153.0,0.025107791472496,,,,,
arunachal-pradesh,2018,3,Gionee,1024.0,0.022298680371063,,,,,
arunachal-pradesh,2018,3,OnePlus,740.0,0.016114280736901,,,,,
arunachal-pradesh,2018,3,Motorola,722.0,0.015722311746004,,,,,
arunachal-pradesh,2018,3,Lenovo,629.0,0.013697138626366,,,,,
arunachal-pradesh,2018,3,Others,4203.0,0.091524759374591,,,,,
arunachal-pradesh,2018,4,Xiaomi,15097.0,0.244082648903834,,,,,
arunachal-pradesh,2018,4,Samsung,12580.0,0.20338873439824,,,,,
arunachal-pradesh,2018,4,Vivo,11624.0,0.18793248399405,,,,,
arunachal-pradesh,2018,4,Oppo,8328.0,0.134643988876673,,,,,
arunachal-pradesh,2018,4,Realme,3613.0,0.058413632542197,,,,,
arunachal-pradesh,2018,4,Apple,1517.0,0.024526288559787,,,,,
arunachal-pradesh,2018,4,Gionee,1188.0,0.019207139623617,,,,,
arunachal-pradesh,2018,4,Motorola,944.0,0.01526223889284,,,,,
arunachal-pradesh,2018,4,OnePlus,896.0,0.014486192847442,,,,,
arunachal-pradesh,2018,4,Lenovo,831.0,0.013435297160964,,,,,
arunachal-pradesh,2018,4,Others,5234.0,0.084621354200349,,,,,
arunachal-pradesh,2019,1,Xiaomi,18809.0,0.244409215535948,,,,,
arunachal-pradesh,2019,1,Samsung,15537.0,0.201891965643151,,,,,
arunachal-pradesh,2019,1,Vivo,14892.0,0.193510661798147,,,,,
arunachal-pradesh,2019,1,Oppo,10738.0,0.139532466182413,,,,,
arunachal-pradesh,2019,1,Realme,4413.0,0.057343711423262,,,,,
arunachal-pradesh,2019,1,Apple,1870.0,0.024299284015749,,,,,
arunachal-pradesh,2019,1,Gionee,1310.0,0.017022493080551,,,,,
arunachal-pradesh,2019,1,Motorola,1137.0,0.014774484452356,,,,,
arunachal-pradesh,2019,1,OnePlus,1114.0,0.014475616253232,,,,,
arunachal-pradesh,2019,1,Huawei,972.0,0.012630429980378,,,,,
arunachal-pradesh,2019,1,Others,6165.0,0.080109671634809,,,,,
arunachal-pradesh,2019,2,Xiaomi,23326.0,0.243270584554414,,,,,
arunachal-pradesh,2019,2,Samsung,19719.0,0.205652604682692,,,,,
arunachal-pradesh,2019,2,Vivo,18958.0,0.197716013975074,,,,,
arunachal-pradesh,2019,2,Oppo,13678.0,0.142650049538509,,,,,
arunachal-pradesh,2019,2,Realme,5425.0,0.056578192626583,,,,,
arunachal-pradesh,2019,2,Apple,2169.0,0.022620847890702,,,,,
arunachal-pradesh,2019,2,Gionee,1608.0,0.016770089169317,,,,,
arunachal-pradesh,2019,2,Motorola,1404.0,0.014642540543359,,,,,
arunachal-pradesh,2019,2,OnePlus,1251.0,0.01304687907389,,,,,
arunachal-pradesh,2019,2,Huawei,1175.0,0.012254262919121,,,,,
arunachal-pradesh,2019,2,Others,7172.0,0.074797935026333,,,,,
arunachal-pradesh,2019,3,Xiaomi,27394.0,0.244264326922219,,,,,
arunachal-pradesh,2019,3,Vivo,22731.0,0.202685712757135,,,,,
arunachal-pradesh,2019,3,Samsung,22720.0,0.202587628957904,,,,,
arunachal-pradesh,2019,3,Oppo,16262.0,0.145003522100063,,,,,
arunachal-pradesh,2019,3,Realme,6477.0,0.05775352432924,,,,,
arunachal-pradesh,2019,3,Apple,2509.0,0.022372022933775,,,,,
arunachal-pradesh,2019,3,Gionee,1800.0,0.016050076237862,,,,,
arunachal-pradesh,2019,3,Motorola,1561.0,0.013918982781834,,,,,
arunachal-pradesh,2019,3,OnePlus,1390.0,0.012394225539237,,,,,
arunachal-pradesh,2019,3,Huawei,1377.0,0.012278308321964,,,,,
arunachal-pradesh,2019,3,Others,7928.0,0.070691669118761,,,,,
arunachal-pradesh,2019,4,Xiaomi,31369.0,0.242566945816998,,,,,
arunachal-pradesh,2019,4,Vivo,26787.0,0.207135732015681,,,,,
arunachal-pradesh,2019,4,Samsung,26087.0,0.201722844704263,,,,,
arunachal-pradesh,2019,4,Oppo,19208.0,0.148529627825333,,,,,
arunachal-pradesh,2019,4,Realme,7743.0,0.059874266360451,,,,,
arunachal-pradesh,2019,4,Apple,2811.0,0.021736608903426,,,,,
arunachal-pradesh,2019,4,Gionee,1983.0,0.015333936483633,,,,,
arunachal-pradesh,2019,4,Motorola,1637.0,0.01265842361256,,,,,
arunachal-pradesh,2019,4,Huawei,1581.0,0.012225392627647,,,,,
arunachal-pradesh,2019,4,OnePlus,1535.0,0.011869688604325,,,,,
arunachal-pradesh,2019,4,Others,8580.0,0.066346533045677,,,,,
arunachal-pradesh,2020,1,Xiaomi,35625.0,0.238988099231213,,,,,
arunachal-pradesh,2020,1,Vivo,31742.0,0.212939234969744,,,,,
arunachal-pradesh,2020,1,Samsung,29807.0,0.199958407685186,,,,,
arunachal-pradesh,2020,1,Oppo,22566.0,0.151382609045657,,,,,
arunachal-pradesh,2020,1,Realme,9351.0,0.062730602551889,,,,,
arunachal-pradesh,2020,1,Apple,3135.0,0.021030952732346,,,,,
arunachal-pradesh,2020,1,Gionee,2068.0,0.013873049521688,,,,,
arunachal-pradesh,2020,1,Huawei,1768.0,0.011860518159741,,,,,
arunachal-pradesh,2020,1,Motorola,1742.0,0.011686098775039,,,,,
arunachal-pradesh,2020,1,OnePlus,1696.0,0.011377510632874,,,,,
arunachal-pradesh,2020,1,Others,9566.0,0.064172916694618,,,,,
arunachal-pradesh,2020,2,Xiaomi,41662.0,0.234670541980691,,,,,
arunachal-pradesh,2020,2,Vivo,39089.0,0.220177543456464,,,,,
arunachal-pradesh,2020,2,Samsung,34984.0,0.197055211959399,,,,,
arunachal-pradesh,2020,2,Oppo,27629.0,0.15562652787635,,,,,
arunachal-pradesh,2020,2,Realme,11596.0,0.065317066026789,,,,,
arunachal-pradesh,2020,2,Apple,3398.0,0.019139995719129,,,,,
arunachal-pradesh,2020,2,Gionee,2355.0,0.013265064719997,,,,,
arunachal-pradesh,2020,2,Huawei,2019.0,0.0113724694988,,,,,
arunachal-pradesh,2020,2,Motorola,1873.0,0.010550091813399,,,,,
arunachal-pradesh,2020,2,OnePlus,1809.0,0.010189597485552,,,,,
arunachal-pradesh,2020,2,Others,11120.0,0.062635889463426,,,,,
arunachal-pradesh,2020,3,Xiaomi,47870.0,0.232326761985187,,,,,
arunachal-pradesh,2020,3,Vivo,46799.0,0.227128893548042,,,,,
arunachal-pradesh,2020,3,Samsung,40403.0,0.196087281480834,,,,,
arunachal-pradesh,2020,3,Oppo,32287.0,0.156698018888985,,,,,
arunachal-pradesh,2020,3,Realme,13982.0,0.067858633509022,,,,,
arunachal-pradesh,2020,3,Apple,3738.0,0.018141580035526,,,,,
arunachal-pradesh,2020,3,Gionee,2514.0,0.012201158964503,,,,,
arunachal-pradesh,2020,3,Huawei,2276.0,0.011046077089581,,,,,
arunachal-pradesh,2020,3,Motorola,1997.0,0.009692010521922,,,,,
arunachal-pradesh,2020,3,OnePlus,1965.0,0.009536705395882,,,,,
arunachal-pradesh,2020,3,Others,12215.0,0.059282878580511,,,,,
arunachal-pradesh,2020,4,Vivo,53198.0,0.230003631772823,,,,,
arunachal-pradesh,2020,4,Xiaomi,53097.0,0.229566954326133,,,,,
arunachal-pradesh,2020,4,Samsung,45317.0,0.195929820313716,,,,,
arunachal-pradesh,2020,4,Oppo,36466.0,0.157662175950746,,,,,
arunachal-pradesh,2020,4,Realme,16419.0,0.070988188091243,,,,,
arunachal-pradesh,2020,4,Apple,4188.0,0.0181069816509,,,,,
arunachal-pradesh,2020,4,Gionee,2611.0,0.011288760527817,,,,,
arunachal-pradesh,2020,4,Huawei,2424.0,0.010480258720578,,,,,
arunachal-pradesh,2020,4,Motorola,2149.0,0.009291285474638,,,,,
arunachal-pradesh,2020,4,OnePlus,2141.0,0.009256697162028,,,,,
arunachal-pradesh,2020,4,Others,13282.0,0.057425246009373,,,,,
arunachal-pradesh,2021,1,Vivo,58748.0,0.233832192326062,,,,,
arunachal-pradesh,2021,1,Xiaomi,57405.0,0.228486705938544,,,,,
arunachal-pradesh,2021,1,Samsung,48405.0,0.192664384652125,,,,,
arunachal-pradesh,2021,1,Oppo,39602.0,0.157626174176086,,,,,
arunachal-pradesh,2021,1,Realme,18658.0,0.074263652284668,,,,,
arunachal-pradesh,2021,1,Apple,4560.0,0.018149976118452,,,,,
arunachal-pradesh,2021,1,Gionee,2611.0,0.010392453430982,,,,,
arunachal-pradesh,2021,1,Huawei,2526.0,0.010054131507721,,,,,
arunachal-pradesh,2021,1,OnePlus,2342.0,0.00932176405031,,,,,
arunachal-pradesh,2021,1,Motorola,2224.0,0.008852093615666,,,,,
arunachal-pradesh,2021,1,Others,14159.0,0.056356471899379,,,,,
arunachal-pradesh,2021,2,Vivo,63439.0,0.23446254601363,,,,,
arunachal-pradesh,2021,2,Xiaomi,61629.0,0.227773014206939,,,,,
arunachal-pradesh,2021,2,Samsung,51110.0,0.188896116375678,,,,,
arunachal-pradesh,2021,2,Oppo,42407.0,0.156730925594666,,,,,
arunachal-pradesh,2021,2,Realme,22481.0,0.083086941738243,,,,,
arunachal-pradesh,2021,2,Apple,5062.0,0.018708513815176,,,,,
arunachal-pradesh,2021,2,OnePlus,2622.0,0.009690581434886,,,,,
arunachal-pradesh,2021,2,Gionee,2510.0,0.009276643555135,,,,,
arunachal-pradesh,2021,2,Huawei,2408.0,0.008899664414647,,,,,
arunachal-pradesh,2021,2,Motorola,2229.0,0.008238102981831,,,,,
arunachal-pradesh,2021,2,Others,14675.0,0.054236949869166,,,,,
arunachal-pradesh,2021,3,Vivo,69301.0,0.236463270243249,,,,,
arunachal-pradesh,2021,3,Xiaomi,66832.0,0.228038748025236,,,,,
arunachal-pradesh,2021,3,Samsung,52621.0,0.179549122573556,,,,,
arunachal-pradesh,2021,3,Oppo,46021.0,0.157029136085548,,,,,
arunachal-pradesh,2021,3,Realme,26567.0,0.090649769852562,,,,,
arunachal-pradesh,2021,3,Apple,5574.0,0.019019152224872,,,,,
arunachal-pradesh,2021,3,OnePlus,3208.0,0.010946078280837,,,,,
arunachal-pradesh,2021,3,Gionee,2629.0,0.008970461284389,,,,,
arunachal-pradesh,2021,3,Huawei,2593.0,0.008847624994455,,,,,
arunachal-pradesh,2021,3,Motorola,2253.0,0.007687504478406,,,,,
arunachal-pradesh,2021,3,Others,15474.0,0.052799131956884,,,,,
arunachal-pradesh,2021,4,Vivo,74157.0,0.235460907335907,,,,,
arunachal-pradesh,2021,4,Xiaomi,72002.0,0.228618421052631,,,,,
arunachal-pradesh,2021,4,Samsung,54367.0,0.172624339565129,,,,,
arunachal-pradesh,2021,4,Oppo,48973.0,0.155497485267222,,,,,
arunachal-pradesh,2021,4,Realme,31777.0,0.100897302377565,,,,,
arunachal-pradesh,2021,4,Apple,6342.0,0.020136913229018,,,,,
arunachal-pradesh,2021,4,OnePlus,3900.0,0.012383153830522,,,,,
arunachal-pradesh,2021,4,Gionee,2500.0,0.007937919122129,,,,,
arunachal-pradesh,2021,4,Huawei,2496.0,0.007925218451534,,,,,
arunachal-pradesh,2021,4,Motorola,2316.0,0.00735368827474,,,,,
arunachal-pradesh,2021,4,Others,16114.0,0.051164651493598,,,,,
arunachal-pradesh,2022,1,Vivo,78763.0,0.234875752596626,,,,,
arunachal-pradesh,2022,1,Xiaomi,75927.0,0.226418639048843,,,,,
arunachal-pradesh,2022,1,Samsung,56027.0,0.167075705480126,,,,,
arunachal-pradesh,2022,1,Oppo,52153.0,0.155523216804487,,,,,
arunachal-pradesh,2022,1,Realme,36430.0,0.108636335171274,,,,,
arunachal-pradesh,2022,1,Apple,7110.0,0.021202425008722,,,,,
arunachal-pradesh,2022,1,OnePlus,4423.0,0.013189637948464,,,,,
arunachal-pradesh,2022,1,Huawei,2515.0,0.007499873262579,,,,,
arunachal-pradesh,2022,1,Gionee,2482.0,0.007401465382791,,,,,
arunachal-pradesh,2022,1,Infinix,2358.0,0.007031690319348,,,,,
arunachal-pradesh,2022,1,Others,17151.0,0.051145258976736,,,,,
assam,2018,1,Xiaomi,101793.0,0.264234743807059,,,,,
assam,2018,1,Samsung,61603.0,0.159909354501255,,,,,
assam,2018,1,Vivo,50781.0,0.13181755646524,,,,,
assam,2018,1,Oppo,40778.0,0.105851722446182,,,,,
assam,2018,1,Realme,26387.0,0.068495497576816,,,,,
assam,2018,1,Lenovo,9294.0,0.024125408514758,,,,,
assam,2018,1,Gionee,9094.0,0.023606247582656,,,,,
assam,2018,1,Motorola,8922.0,0.023159769181049,,,,,
assam,2018,1,Apple,8319.0,0.021594498970763,,,,,
assam,2018,1,Asus,7905.0,0.020519835841313,,,,,
assam,2018,1,Others,60361.0,0.156685365112904,,,,,
assam,2018,2,Xiaomi,152839.0,0.267647439961053,,,,,
assam,2018,2,Samsung,89734.0,0.157139705032519,,,,,
assam,2018,2,Vivo,80455.0,0.140890576240793,,,,,
assam,2018,2,Oppo,62688.0,0.109777496033594,,,,,
assam,2018,2,Realme,38933.0,0.068178395435744,,,,,
assam,2018,2,Lenovo,13092.0,0.022926349190783,,,,,
assam,2018,2,Motorola,12862.0,0.022523579536499,,,,,
assam,2018,2,Gionee,12545.0,0.021968457882552,,,,,
assam,2018,2,Asus,11093.0,0.019425755543336,,,,,
assam,2018,2,Apple,11044.0,0.019339948095249,,,,,
assam,2018,2,Others,85761.0,0.150182297047873,,,,,
assam,2018,3,Xiaomi,210185.0,0.267819144191783,,,,,
assam,2018,3,Samsung,125434.0,0.159828848550335,,,,,
assam,2018,3,Vivo,119540.0,0.152318674009495,,,,,
assam,2018,3,Oppo,88721.0,0.11304889640954,,,,,
assam,2018,3,Realme,53089.0,0.067646361757487,,,,,
assam,2018,3,Motorola,17022.0,0.021689547172407,,,,,
assam,2018,3,Gionee,17020.0,0.021686998758922,,,,,
assam,2018,3,Lenovo,15831.0,0.02017196694198,,,,,
assam,2018,3,Asus,14498.0,0.018473449354104,,,,,
assam,2018,3,Apple,13471.0,0.017164839029462,,,,,
assam,2018,3,Others,109991.0,0.14015127382448,,,,,
assam,2018,4,Xiaomi,277115.0,0.266656466718821,,,,,
assam,2018,4,Vivo,169404.0,0.163010562719575,,,,,
assam,2018,4,Samsung,167786.0,0.161453627284283,,,,,
assam,2018,4,Oppo,122447.0,0.117825756023021,,,,,
assam,2018,4,Realme,70255.0,0.067603522253688,,,,,
assam,2018,4,Motorola,21507.0,0.020695309274928,,,,,
assam,2018,4,Lenovo,20275.0,0.01950980590269,,,,,
assam,2018,4,Gionee,20028.0,0.019272127872704,,,,,
assam,2018,4,Asus,19175.0,0.018451320748907,,,,,
assam,2018,4,Huawei,17882.0,0.017207119563596,,,,,
assam,2018,4,Others,133347.0,0.128314381637784,,,,,
assam,2019,1,Xiaomi,334681.0,0.265812872045969,,,,,
assam,2019,1,Vivo,212982.0,0.169156172935107,,,,,
assam,2019,1,Samsung,202440.0,0.1607834260594,,,,,
assam,2019,1,Oppo,153803.0,0.122154580508861,,,,,
assam,2019,1,Realme,84813.0,0.067360821548982,,,,,
assam,2019,1,Motorola,24528.0,0.01948081344786,,,,,
assam,2019,1,Gionee,23250.0,0.018465790633674,,,,,
assam,2019,1,Lenovo,22797.0,0.01810600555165,,,,,
assam,2019,1,Asus,22514.0,0.017881239153829,,,,,
assam,2019,1,Huawei,22249.0,0.017670768851983,,,,,
assam,2019,1,Others,155028.0,0.123127509262678,,,,,
assam,2019,2,Xiaomi,397560.0,0.265017385183131,,,,,
assam,2019,2,Vivo,260776.0,0.173835832675611,,,,,
assam,2019,2,Samsung,242964.0,0.161962179227372,,,,,
assam,2019,2,Oppo,188693.0,0.125784599714157,,,,,
assam,2019,2,Realme,100087.0,0.066718973314277,,,,,
assam,2019,2,Motorola,28185.0,0.018788396723479,,,,,
assam,2019,2,Gionee,27145.0,0.018095122549542,,,,,
assam,2019,2,Huawei,26683.0,0.017787148829966,,,,,
assam,2019,2,Asus,26345.0,0.017561834723436,,,,,
assam,2019,2,Lenovo,26095.0,0.017395182277778,,,,,
assam,2019,2,Others,175595.0,0.117053344781245,,,,,
assam,2019,3,Xiaomi,463729.0,0.267815674409176,,,,,
assam,2019,3,Vivo,309395.0,0.178683736802803,,,,,
assam,2019,3,Samsung,272124.0,0.15715875561572,,,,,
assam,2019,3,Oppo,222464.0,0.128478801609912,,,,,
assam,2019,3,Realme,119091.0,0.068778179671884,,,,,
assam,2019,3,Huawei,31407.0,0.01813836720621,,,,,
assam,2019,3,Gionee,30833.0,0.017806867133731,,,,,
assam,2019,3,Motorola,30628.0,0.017688474250702,,,,,
assam,2019,3,Asus,30395.0,0.017553910632431,,,,,
assam,2019,3,Lenovo,25713.0,0.014849932689314,,,,,
assam,2019,3,Others,195744.0,0.113047299978111,,,,,
assam,2019,4,Xiaomi,517791.0,0.266734836855173,,,,,
assam,2019,4,Vivo,355815.0,0.183294526122747,,,,,
assam,2019,4,Samsung,302655.0,0.155909685661594,,,,,
assam,2019,4,Oppo,254644.0,0.131177300872647,,,,,
assam,2019,4,Realme,140535.0,0.07239519477442,,,,,
assam,2019,4,Huawei,35293.0,0.018180834732796,,,,,
assam,2019,4,Gionee,33438.0,0.017225250100452,,,,,
assam,2019,4,Motorola,32828.0,0.0169110147227,,,,,
assam,2019,4,Asus,28977.0,0.014927210723153,,,,,
assam,2019,4,Lenovo,26680.0,0.013743934226929,,,,,
assam,2019,4,Others,212564.0,0.109500211207385,,,,,
assam,2020,1,Xiaomi,576697.0,0.263821297767823,,,,,
assam,2020,1,Vivo,410865.0,0.187958212904483,,,,,
assam,2020,1,Samsung,337886.0,0.15457254505846,,,,,
assam,2020,1,Oppo,292242.0,0.133691806446477,,,,,
assam,2020,1,Realme,167659.0,0.076698881670019,,,,,
assam,2020,1,Huawei,39212.0,0.017938294681733,,,,,
assam,2020,1,Motorola,34939.0,0.015983527437649,,,,,
assam,2020,1,Gionee,33136.0,0.015158709899365,,,,,
assam,2020,1,Asus,32099.0,0.014684314010735,,,,,
assam,2020,1,Lenovo,28782.0,0.013166887624443,,,,,
assam,2020,1,Others,232421.0,0.106325522498808,,,,,
assam,2020,2,Xiaomi,663323.0,0.26003662261264,,,,,
assam,2020,2,Vivo,494955.0,0.194032811383352,,,,,
assam,2020,2,Samsung,388754.0,0.15239977686158,,,,,
assam,2020,2,Oppo,346884.0,0.135985852741972,,,,,
assam,2020,2,Realme,204222.0,0.080059336316091,,,,,
assam,2020,2,Huawei,44120.0,0.017295971630215,,,,,
assam,2020,2,Motorola,38074.0,0.014925811963935,,,,,
assam,2020,2,Gionee,37873.0,0.014847015719654,,,,,
assam,2020,2,Asus,36040.0,0.014128441014346,,,,,
assam,2020,2,Lenovo,31346.0,0.012288293896662,,,,,
assam,2020,2,Others,265292.0,0.104000065859547,,,,,
assam,2020,3,Xiaomi,729048.0,0.257613132952486,,,,,
assam,2020,3,Vivo,564343.0,0.199413712526205,,,,,
assam,2020,3,Samsung,427293.0,0.150986338922357,,,,,
assam,2020,3,Oppo,388827.0,0.137394165605716,,,,,
assam,2020,3,Realme,236986.0,0.083740310550029,,,,,
assam,2020,3,Huawei,47619.0,0.016826436363674,,,,,
assam,2020,3,Motorola,40261.0,0.014226446469642,,,,,
assam,2020,3,Gionee,39463.0,0.013944468767082,,,,,
assam,2020,3,Asus,38775.0,0.013701360171391,,,,,
assam,2020,3,Lenovo,33169.0,0.01172044914313,,,,,
assam,2020,3,Others,284227.0,0.100433178528281,,,,,
assam,2020,4,Xiaomi,792324.0,0.255082090289821,,,,,
assam,2020,4,Vivo,627536.0,0.202029970835306,,,,,
assam,2020,4,Samsung,465965.0,0.150013537646085,,,,,
assam,2020,4,Oppo,431650.0,0.138966110169074,,,,,
assam,2020,4,Realme,271012.0,0.087250048532702,,,,,
assam,2020,4,Huawei,50719.0,0.016328558187571,,,,,
assam,2020,4,Motorola,42173.0,0.013577244907124,,,,,
assam,2020,4,Gionee,41431.0,0.013338364208073,,,,,
assam,2020,4,Asus,40998.0,0.013198963476686,,,,,
assam,2020,4,Lenovo,34802.0,0.011204213057115,,,,,
assam,2020,4,Others,307543.0,0.099010898690437,,,,,
assam,2021,1,Xiaomi,852998.0,0.253985769617394,,,,,
assam,2021,1,Vivo,692740.0,0.206267895170626,,,,,
assam,2021,1,Samsung,495482.0,0.147533027160164,,,,,
assam,2021,1,Oppo,467440.0,0.139183337065215,,,,,
assam,2021,1,Realme,303919.0,0.090493882888762,,,,,
assam,2021,1,Huawei,53218.0,0.015846009823585,,,,,
assam,2021,1,Asus,46880.0,0.013958828601782,,,,,
assam,2021,1,Motorola,43119.0,0.012838966093862,,,,,
assam,2021,1,Gionee,41879.0,0.012469747931187,,,,,
assam,2021,1,Apple,37442.0,0.011148601973292,,,,,
assam,2021,1,Others,323331.0,0.096273933674125,,,,,
assam,2021,2,Xiaomi,909274.0,0.251385104350057,,,,,
assam,2021,2,Vivo,753920.0,0.208434704909185,,,,,
assam,2021,2,Samsung,522765.0,0.144527759592331,,,,,
assam,2021,2,Oppo,503448.0,0.139187228508488,,,,,
assam,2021,2,Realme,358841.0,0.099208029955853,,,,,
assam,2021,2,Huawei,51958.0,0.014364720922208,,,,,
assam,2021,2,Asus,45364.0,0.012541691364468,,,,,
assam,2021,2,Motorola,42821.0,0.011838633407942,,,,,
assam,2021,2,Apple,41622.0,0.011507148354905,,,,,
assam,2021,2,Gionee,41574.0,0.011493877894066,,,,,
assam,2021,2,Others,345469.0,0.095511100740491,,,,,
assam,2021,3,Xiaomi,977013.0,0.249334691002633,,,,,
assam,2021,3,Vivo,827232.0,0.21111043057512,,,,,
assam,2021,3,Oppo,549403.0,0.140208192972785,,,,,
assam,2021,3,Samsung,540646.0,0.137973397848145,,,,,
assam,2021,3,Realme,422801.0,0.107899236438619,,,,,
